Run case 5
HPWL, seed
512394,695
513316,746
510080,692
514748,708
511582,689
510080,692
511907,696
512782,690
506871,686
511677,684
508681,700
515695,698
515695,698
512782,690
510080,692
510080,692
513898,694
510268,693
515695,698
510080,692
506651,688
510080,692
512333,679
511203,701
513898,694
512817,703
506976,735
507062,697
507204,736
512394,695
506315,730
507062,697
509514,738
512782,690
509059,687
513898,694
511907,696
510268,693
507062,697
510080,692
512394,695
513898,694
510268,693
509059,687
511907,696
509731,691
511203,701
509059,687
508681,700
506871,686
515695,698
515695,698
511907,696
510268,693
509731,691
506651,688
513828,733
513316,746
511731,705
515130,729
508681,700
506135,801
512817,703
511582,689
514972,699
512394,695
508681,700
507062,697
512394,695
510080,692
514972,699
515695,698
512394,695
512782,690
511907,696
511677,684
510268,693
506651,688
512394,695
506871,686
514972,699
506871,686
512394,695
512782,690
513898,694
510080,692
511907,696
511582,689
508681,700
513898,694
514748,708
509731,691
506579,734
510080,692
504352,742
510268,693
513828,733
512782,690
512312,747
509731,691
511620,682
512782,690
515695,698
509731,691
509731,691
509731,691
512394,695
506651,688
510268,693
511582,689
513898,694
510080,692
510268,693
511582,689
512967,709
511907,696
511907,696
509731,691
511731,705
506871,686
512394,695
509731,691
510268,693
513898,694
507062,697
510268,693
511907,696
508510,732
512394,695
510894,731
516386,672
503882,755
511304,680
514101,726
514531,757
511383,751
508189,763
511383,751
515570,752
514581,775
505538,753
509895,768
511448,754
513212,761
503882,755
505538,753
511383,751
514849,759
512827,749
515570,752
511448,754
514849,759
508342,750
508531,756
510887,745
508189,763
503882,755
505958,758
508599,767
514531,757
511383,751
508531,756
511448,754
505958,758
508531,756
506661,762
510199,744
508531,756
512827,749
507478,764
515570,752
511448,754
506661,762
508531,756
512537,748
512161,807
509731,691
510407,710
514561,677
508516,685
507227,665
518923,683
514493,674
514172,675
514349,668
514172,675
514349,668
513008,670
506479,711
512998,681
506479,711
514561,677
512967,709
506359,678
514493,674
506359,678
510169,667
508516,685
507251,669
511620,682
507227,665
507463,676
518923,683
511304,680
511304,680
508516,685
514493,674
514561,677
511620,682
509514,738
514561,677
514174,725
510169,667
514025,724
511590,664
511281,773
516386,672
506871,686
511304,680
505086,704
508516,685
511677,684
510437,671
513720,673
512967,709
512998,681
514561,677
518923,683
514349,668
514172,675
507251,669
506359,678
505619,722
516386,672
511275,706
511907,696
512015,713
507463,676
511682,666
510437,671
516386,672
511677,684
516386,672
508516,685
514493,674
514025,724
510169,667
518923,683
514349,668
511907,696
514349,668
510894,731
511590,664
506479,711
511590,664
507463,676
507251,669
506871,686
516386,672
514172,675
516386,672
511582,689
514561,677
514172,675
510199,744
507463,676
513720,673
514493,674
516197,715
511677,684
511448,754
512333,679
515394,716
514493,674
512967,709
516386,672
507251,669
514172,675
507227,665
507463,676
513008,670
507463,676
511682,666
509731,691
510169,667
506552,720
510169,667
515130,729
514493,674
514561,677
510437,671
513720,673
507251,669
512333,679
507251,669
514561,677
510437,671
514561,677
511590,664
514172,675
515695,698
511907,696
514972,699
511731,705
512967,709
511907,696
515695,698
514972,699
509731,691
515695,698
513898,694
515695,698
510080,692
514972,699
512782,690
507062,697
511582,689
511203,701
510080,692
512817,703
512394,695
511907,696
510080,692
512541,741
510268,693
511203,701
511907,696
504427,707
512782,690
505212,776
511907,696
506976,735
513898,694
509731,691
511408,702
510268,693
513898,694
510080,692
507062,697
510268,693
511907,696
511907,696
512394,695
506871,686
512394,695
512782,690
513898,694
509059,687
515695,698
511582,689
513898,694
509731,691
512394,695
507062,697
511203,701
513898,694
512312,747
515695,698
507716,717
512782,690
513345,714
511582,689
514972,699
509731,691
518923,683
507363,712
507062,697
508681,700
512782,690
511408,702
513898,694
515695,698
507062,697
514972,699
511275,706
515695,698
512782,690
514972,699
510080,692
509731,691
512782,690
507062,697
511582,689
514972,699
511731,705
511203,701
511907,696
510894,731
511731,705
512394,695
510080,692
512817,703
515130,729
515394,716
515695,698
514748,708
510268,693
507363,712
514748,708
504427,707
510080,692
511275,706
511907,696
510407,710
507062,697
509731,691
511408,702
511582,689
515695,698
512782,690
510080,692
507062,697
512394,695
513898,694
507062,697
510268,693
511203,701
511731,705
512817,703
510268,693
515695,698
510080,692
512967,709
507363,712
514972,699
512015,713
511731,705
512782,690
508681,700
510268,693
514972,699
509731,691
507062,697
507062,697
514972,699
513898,694
511907,696
511907,696
507062,697
510268,693
506479,711
509059,687
511731,705
509731,691
511408,702
510268,693
515695,698
510268,693
508040,721
513898,694
516197,715
509731,691
505086,704
510080,692
514972,699
509731,691
508040,721
508956,728
511677,684
507062,697
512394,695
512817,703
513008,670
506359,678
508516,685
506359,678
507991,718
514561,677
513345,714
507463,676
513008,670
510080,692
505619,722
507463,676
516386,672
506359,678
507251,669
512333,679
511590,664
513720,673
510169,667
516386,672
516386,672
509731,691
508681,700
510080,692
511203,701
514972,699
514972,699
511582,689
508681,700
513898,694
507062,697
512782,690
515695,698
510268,693
514972,699
507062,697
508681,700
507062,697
511203,701
510268,693
511582,689
511907,696
513898,694
509731,691
514972,699
506871,686
511731,705
509059,687
514972,699
511582,689
511907,696
506871,686
510199,744
511582,689
511408,702
510268,693
512817,703
512394,695
515394,716
506651,688
510407,710
509059,687
507463,676
509731,691
513898,694
514972,699
506651,688
511907,696
510268,693
511907,696
510268,693
512817,703
512782,690
511408,702
511907,696
512394,695
511907,696
511907,696
507062,697
507062,697
512782,690
508681,700
506871,686
512394,695
511582,689
512394,695
509731,691
507062,697
513898,694
511907,696
511582,689
514174,725
511203,701
511408,702
510080,692
504352,742
515394,716
516197,715
511907,696
511639,739
510080,692
504427,707
511408,702
505086,704
513898,694
514748,708
513898,694
511582,689
511408,702
510080,692
511907,696
509059,687
513898,694
509731,691
512394,695
511408,702
513345,714
510080,692
514972,699
504427,707
513345,714
510080,692
511275,706
513898,694
511408,702
512782,690
515695,698
512394,695
515695,698
512394,695
510080,692
511408,702
507062,697
509731,691
507062,697
511907,696
514972,699
512394,695
511203,701
512394,695
511907,696
510080,692
511408,702
510268,693
514748,708
515695,698
504427,707
515695,698
507363,712
512817,703
506479,711
514972,699
508681,700
511907,696
511907,696
507062,697
510268,693
511907,696
511582,689
507062,697
512782,690
514972,699
512782,690
513898,694
511582,689
512817,703
507062,697
511203,701
506651,688
512817,703
513898,694
511907,696
513898,694
509731,691
509731,691
512394,695
511907,696
511907,696
509731,691
513898,694
510080,692
508681,700
509059,687
513898,694
510080,692
511907,696
511907,696
515695,698
513898,694
513898,694
510080,692
508681,700
511582,689
514748,708
511582,689
511408,702
509731,691
512394,695
515695,698
513345,714
512782,690
511448,754
510268,693
507991,718
514972,699
507363,712
506651,688
514972,699
513898,694
507227,665
510080,692
513898,694
511203,701
507062,697
512394,695
511582,689
508681,700
512394,695
514972,699
507062,697
515695,698
512782,690
512015,713
511731,705
512967,709
511275,706
512967,709
511275,706
504427,707
512817,703
511204,723
505086,704
515130,729
505086,704
509731,691
511203,701
515394,716
511275,706
506479,711
509257,740
514748,708
507204,736
512967,709
510407,710
511275,706
507991,718
510407,710
506479,711
511275,706
512817,703
512817,703
514748,708
515394,716
512967,709
516197,715
511203,701
513345,714
510572,743
507851,719
507716,717
514748,708
508956,728
513345,714
512015,713
511408,702
512967,709
511275,706
516197,715
511731,705
513828,733
514748,708
507716,717
516197,715
511731,705
507716,717
511408,702
510407,710
505086,704
506479,711
504427,707
512015,713
504427,707
512596,727
511731,705
512817,703
516197,715
511408,702
510407,710
511731,705
516197,715
511408,702
512967,709
511408,702
506479,711
512015,713
513828,733
505086,704
513345,714
512967,709
512015,713
506479,711
513345,714
512967,709
512015,713
513345,714
512015,713
511408,702
511275,706
505086,704
506479,711
514748,708
504427,707
511731,705
512967,709
508681,700
516197,715
504427,707
511204,723
516197,715
507991,718
511408,702
515394,716
511731,705
507716,717
511275,706
507363,712
508681,700
504427,707
512967,709
507716,717
507716,717
514748,708
514972,699
510407,710
511275,706
514748,708
508681,700
507991,718
505086,704
515394,716
511731,705
514748,708
508681,700
506552,720
510407,710
513345,714
512967,709
514748,708
512817,703
507851,719
504427,707
513345,714
511731,705
516197,715
514025,724
515394,716
514748,708
512967,709
511731,705
510407,710
511731,705
516197,715
505086,704
512015,713
512817,703
507851,719
511275,706
512596,727
511275,706
507062,697
513345,714
505086,704
514748,708
511731,705
510407,710
512817,703
515394,716
504427,707
516197,715
504427,707
514025,724
511203,701
511304,680
516197,715
514748,708
516197,715
511275,706
506479,711
504427,707
506479,711
508681,700
514748,708
511203,701
515394,716
512967,709
506552,720
512015,713
504427,707
507991,718
504427,707
515394,716
512817,703
504427,707
504427,707
507991,718
512817,703
504427,707
512817,703
507363,712
511408,702
508040,721
511408,702
506479,711
511408,702
506479,711
504427,707
506479,711
511275,706
504427,707
509257,740
507851,719
512015,713
515394,716
511731,705
504352,742
507363,712
507991,718
511275,706
510407,710
511275,706
515394,716
511731,705
514101,726
511731,705
512817,703
510407,710
506552,720
514748,708
511275,706
510407,710
505086,704
506479,711
508681,700
507363,712
511408,702
512015,713
512015,713
513345,714
514748,708
514748,708
512817,703
512015,713
513345,714
512967,709
511408,702
515394,716
511731,705
512967,709
508040,721
513345,714
506359,678
507991,718
507716,717
515394,716
505086,704
512015,713
514972,699
512015,713
511203,701
512015,713
505086,704
506315,730
511731,705
512015,713
505086,704
504427,707
505086,704
504427,707
512817,703
510407,710
511408,702
512015,713
511203,701
510407,710
507851,719
506479,711
506479,711
507363,712
511408,702
507363,712
514972,699
507851,719
514748,708
515394,716
514748,708
512015,713
511731,705
515394,716
505086,704
513345,714
512817,703
516197,715
507851,719
511677,684
513720,673
512537,748
513008,670
507463,676
513720,673
516386,672
511677,684
510169,667
514561,677
516197,715
508681,700
505086,704
515394,716
507851,719
512967,709
512015,713
507363,712
515394,716
513345,714
512015,713
511275,706
514174,725
513345,714
512015,713
511203,701
514748,708
514972,699
515394,716
511204,723
507363,712
504427,707
506651,688
510407,710
510407,710
504427,707
512967,709
514748,708
512015,713
511731,705
504427,707
504427,707
507363,712
514025,724
512015,713
511731,705
507363,712
506479,711
510407,710
505086,704
506479,711
511408,702
507363,712
511275,706
506479,711
512817,703
514174,725
511275,706
505619,722
515130,729
515394,716
514748,708
513345,714
514748,708
515394,716
510407,710
512015,713
507851,719
507363,712
504427,707
504427,707
511408,702
515394,716
504427,707
508040,721
510169,667
512998,681
514493,674
514748,708
512015,713
507204,736
512967,709
512596,727
510407,710
510572,743
515394,716
512817,703
516197,715
512967,709
512015,713
505086,704
515394,716
512817,703
504352,742
510407,710
511731,705
507363,712
505086,704
516197,715
505086,704
515394,716
505086,704
507363,712
507363,712
514174,725
511639,739
506552,720
512015,713
507991,718
508040,721
507363,712
511203,701
512967,709
505086,704
506479,711
504427,707
515394,716
511203,701
514025,724
513898,694
516197,715
512817,703
504427,707
512817,703
505086,704
514972,699
511203,701
511203,701
514972,699
512394,695
513316,746
509731,691
507991,718
509731,691
511383,751
512782,690
507991,718
513898,694
512333,679
513898,694
509059,687
508681,700
512782,690
515695,698
512817,703
513898,694
513898,694
505086,704
515695,698
513212,761
511902,885
508785,788
506315,730
515130,729
507716,717
511731,705
508681,700
515695,698
512817,703
508681,700
511907,696
511907,696
504427,707
507062,697
508681,700
511203,701
509731,691
512817,703
512817,703
512817,703
514748,708
512394,695
512537,748
515695,698
504352,742
511907,696
514581,775
514972,699
515695,698
512394,695
511907,696
510268,693
507363,712
514101,726
510407,710
511275,706
510407,710
512967,709
507363,712
511731,705
513345,714
512967,709
514748,708
514748,708
507716,717
505086,704
512967,709
512967,709
510407,710
512817,703
512015,713
507363,712
515130,729
511731,705
512998,681
511203,701
507363,712
507363,712
504427,707
504427,707
506479,711
506479,711
506479,711
512015,713
512015,713
514174,725
507363,712
514748,708
506479,711
512817,703
511408,702
511275,706
516197,715
511731,705
506479,711
511203,701
506552,720
511731,705
505619,722
514748,708
511203,701
507716,717
505086,704
504427,707
511731,705
516197,715
511275,706
506479,711
505086,704
514174,725
512967,709
508510,732
504427,707
508342,750
516197,715
516197,715
510407,710
514174,725
514025,724
514174,725
508040,721
511275,706
505619,722
505619,722
512967,709
512967,709
507991,718
512015,713
512967,709
510407,710
512967,709
507363,712
512015,713
506552,720
513008,670
512312,747
514561,677
513316,746
514349,668
506359,678
513008,670
510437,671
513008,670
513720,673
511682,666
506359,678
510437,671
507463,676
510437,671
513008,670
511275,706
511203,701
510080,692
508681,700
509731,691
511203,701
512782,690
511731,705
510268,693
512394,695
511582,689
511275,706
513898,694
511907,696
511907,696
505086,704
515695,698
513898,694
511582,689
511203,701
511582,689
507062,697
512782,690
507062,697
510268,693
511907,696
509059,687
514972,699
513898,694
505086,704
512782,690
510572,743
509731,691
508681,700
510268,693
508040,721
512394,695
511203,701
512394,695
507463,676
513898,694
513898,694
515695,698
510268,693
508681,700
512782,690
513898,694
509731,691
514972,699
512394,695
511907,696
510080,692
504427,707
511203,701
511907,696
512394,695
507062,697
511203,701
514748,708
512817,703
512015,713
511408,702
511275,706
505086,704
514025,724
512817,703
507851,719
513345,714
511731,705
515394,716
508681,700
507363,712
511408,702
510407,710
511275,706
507716,717
504427,707
514101,726
515695,698
516197,715
511731,705
511275,706
507363,712
512817,703
506479,711
505086,704
510407,710
510407,710
516197,715
504427,707
506479,711
511203,701
513345,714
511275,706
511204,723
507851,719
515394,716
510407,710
510407,710
511275,706
510407,710
515394,716
516197,715
511408,702
514748,708
511408,702
513345,714
505086,704
512967,709
514972,699
512015,713
511408,702
512967,709
510407,710
516197,715
505086,704
508040,721
512015,713
511731,705
512817,703
507363,712
512967,709
511275,706
514748,708
510407,710
504427,707
511275,706
510894,731
506579,734
505619,722
513345,714
511731,705
512312,747
507363,712
507851,719
511731,705
506315,730
511203,701
511620,682
512817,703
511203,701
511383,751
514748,708
505086,704
511731,705
511731,705
514748,708
510407,710
504427,707
505086,704
513345,714
512967,709
515394,716
507716,717
505619,722
511731,705
515394,716
512967,709
514748,708
511203,701
515394,716
511408,702
514025,724
504427,707
513345,714
504427,707
506479,711
514748,708
515394,716
512817,703
516197,715
512817,703
512015,713
512596,727
515394,716
506315,730
504427,707
505086,704
507363,712
511731,705
514748,708
512817,703
504427,707
511731,705
507363,712
511408,702
515394,716
511275,706
514025,724
508681,700
512394,695
512967,709
508040,721
514748,708
512015,713
511275,706
507363,712
511203,701
510407,710
512967,709
504352,742
510268,693
510407,710
510407,710
506479,711
509514,738
511304,680
511731,705
512015,713
505086,704
513345,714
518923,683
506552,720
514172,675
507851,719
511731,705
506976,735
511203,701
507463,676
507251,669
505086,704
510169,667
511731,705
516386,672
511275,706
507463,676
514493,674
513720,673
512333,679
507251,669
514493,674
507991,718
516386,672
505619,722
510437,671
512967,709
512998,681
505833,642
514561,677
516386,672
507463,676
507251,669
506871,686
514493,674
518923,683
514493,674
511731,705
510169,667
507463,676
512333,679
514972,699
510407,710
505086,704
512817,703
515695,698
511203,701
511731,705
506552,720
505086,704
512015,713
512541,741
507851,719
514748,708
504427,707
507716,717
513345,714
512967,709
512015,713
513345,714
506479,711
511204,723
515394,716
506479,711
511204,723
512015,713
512015,713
511731,705
512015,713
507204,736
510407,710
509257,740
516197,715
509514,738
506315,730
512015,713
507716,717
513345,714
510407,710
512967,709
510572,743
512967,709
508342,750
506459,1118
513026,1167
506950,1129
517518,1133
514218,1126
510828,1145
506950,1129
509207,1183
517518,1133
516769,1137
509551,1181
519148,1136
506950,1129
509625,1196
505958,1130
505295,1153
511285,1176
513270,1121
514484,1008
511138,1036
506053,1006
511193,999
514850,1047
510394,983
508334,1048
511064,1002
513170,981
510574,891
516577,924
508023,869
511075,880
506542,901
515213,892
512080,902
512109,897
511763,898
512109,897
508558,899
514936,881
507271,933
511902,885
510244,895
515213,892
512929,889
515213,892
510574,891
507271,933
512109,897
514512,884
516170,943
513741,886
510574,891
509097,887
506410,931
512929,889
512080,902
512858,890
506542,901
510574,891
506542,901
509149,925
515213,892
509172,930
511763,898
518664,935
512109,897
512858,890
512929,889
514936,881
518664,935
511902,885
509041,894
512929,889
510244,895
513741,886
511233,896
514506,926
512929,889
510574,891
509149,925
509353,883
508832,846
515104,802
515142,803
506135,801
509622,813
513364,810
514577,805
512161,807
510299,808
510299,808
520910,815
507433,804
506758,814
507433,804
511542,812
507433,804
507433,804
512622,817
515142,803
510624,799
512161,807
514577,805
520910,815
512161,807
514529,806
506135,801
512622,817
515104,802
514529,806
507927,798
512153,816
515142,803
512161,807
506653,797
513364,810
510954,809
510299,808
506135,801
510624,799
513364,810
513157,844
517826,818
514529,806
518125,811
510921,857
506906,823
515104,802
515694,792
512675,796
506758,814
506135,801
515104,802
510299,808
514577,805
513364,810
515142,803
520910,815
506653,797
513364,810
506653,797
512153,816
506452,800
508158,820
514577,805
512622,817
512675,796
510954,809
508312,795
515104,802
507433,804
507433,804
512675,796
513364,810
506135,801
520910,815
514577,805
506758,814
520910,815
510954,809
506452,800
515142,803
512622,817
510299,808
507927,798
506135,801
510624,799
514529,806
506653,797
514529,806
507927,798
510954,809
506135,801
506758,814
518577,794
509622,813
515142,803
514529,806
514529,806
515104,802
515142,803
506758,814
514577,805
513364,810
506452,800
518125,811
512675,796
517826,818
508312,795
514577,805
518577,794
508312,795
506653,797
510624,799
506452,800
510624,799
515142,803
512675,796
514577,805
512675,796
518125,811
508312,795
510299,808
511389,793
514577,805
508312,795
514529,806
508312,795
513364,810
512675,796
510624,799
506452,800
506135,801
515142,803
513364,810
506452,800
510954,809
514577,805
515142,803
511389,793
506653,797
506653,797
515142,803
506135,801
514529,806
510624,799
511542,812
511389,793
506135,801
518125,811
510954,809
510624,799
514529,806
511281,773
510624,799
506135,801
510624,799
506452,800
507433,804
512675,796
515104,802
508312,795
513364,810
518125,811
514577,805
510624,799
518125,811
515104,802
507433,804
506135,801
513364,810
515694,792
515142,803
510624,799
520910,815
511389,793
507927,798
511389,793
518125,811
510437,671
514172,675
513720,673
513720,673
511682,666
514748,708
511620,682
507463,676
514493,674
512015,713
506651,688
508516,685
510437,671
516386,672
516197,715
513720,673
514493,674
514493,674
514748,708
514172,675
514172,675
510437,671
507251,669
514561,677
513008,670
510437,671
510437,671
514172,675
514349,668
509257,740
513008,670
507363,712
514349,668
515394,716
513720,673
506359,678
510169,667
514493,674
510437,671
512333,679
514172,675
513008,670
513008,670
510437,671
513008,670
508516,685
512333,679
511304,680
514101,726
509059,687
514025,724
511304,680
507851,719
516386,672
513720,673
513720,673
513720,673
510437,671
507251,669
516386,672
511682,666
513008,670
510169,667
510199,744
513720,673
508681,700
510572,743
511275,706
511907,696
512998,681
510268,693
511203,701
511448,754
517535,787
518577,794
508785,788
511046,785
509058,782
509136,784
509058,782
511046,785
519451,789
515014,774
510749,786
519729,791
508785,788
517535,787
499704,781
499704,781
511389,793
512675,796
511389,793
519729,791
518577,794
517535,787
517535,787
511046,785
519729,791
508749,790
518095,778
517535,787
508785,788
510749,786
514581,775
508785,788
505212,776
508749,790
499704,781
506653,797
517535,787
517535,787
518577,794
508749,790
513392,780
514801,783
508749,790
517535,787
509136,784
507927,798
517535,787
518577,794
509058,782
508749,790
508785,788
515694,792
513392,780
515142,803
519451,789
515142,803
509136,784
519451,789
508785,788
515694,792
519729,791
519729,791
514801,783
518577,794
519729,791
511046,785
519451,789
519451,789
515694,792
519451,789
508749,790
508749,790
507927,798
509058,782
517535,787
510749,786
513392,780
511281,773
499704,781
514801,783
517535,787
519451,789
513392,780
512253,777
511389,793
517535,787
511046,785
511560,835
519729,791
508785,788
511046,785
506906,823
518577,794
515694,792
499704,781
517535,787
517535,787
514801,783
509058,782
507927,798
519451,789
510749,786
499704,781
508312,795
513392,780
499704,781
515570,752
514801,783
509058,782
514629,779
517535,787
511046,785
517535,787
509058,782
519451,789
513392,780
511046,785
506653,797
517535,787
509058,782
511389,793
509136,784
514801,783
510749,786
518577,794
508785,788
515694,792
518095,778
511389,793
517535,787
514801,783
518095,778
519729,791
514801,783
519451,789
509136,784
508749,790
499704,781
514801,783
511046,785
517535,787
519451,789
518577,794
508785,788
510749,786
510749,786
519451,789
509058,782
508749,790
517535,787
519451,789
509136,784
509058,782
509058,782
508749,790
507927,798
510299,808
518577,794
509136,784
515694,792
519729,791
519451,789
519729,791
506452,800
515694,792
511046,785
511046,785
511046,785
509136,784
517535,787
515104,802
510749,786
510749,786
519729,791
519451,789
511389,793
511046,785
509136,784
519729,791
519451,789
514801,783
519451,789
515694,792
508785,788
518577,794
513392,780
506135,801
513392,780
515694,792
514581,775
508749,790
512675,796
508785,788
509058,782
509136,784
507433,804
519729,791
514801,783
519451,789
511389,793
511046,785
513392,780
506661,762
514801,783
511046,785
509136,784
510749,786
511046,785
517535,787
519451,789
509058,782
519729,791
509136,784
513392,780
511046,785
509058,782
514629,779
511046,785
518095,778
513392,780
514801,783
518577,794
510749,786
518095,778
509058,782
517535,787
519451,789
508785,788
509058,782
508749,790
513392,780
519451,789
513392,780
518818,837
515104,802
514801,783
514801,783
513364,810
506653,797
506452,800
499704,781
509136,784
508749,790
509136,784
508749,790
508749,790
513392,780
510749,786
512253,777
509136,784
509136,784
515694,792
514801,783
519451,789
514801,783
508749,790
509058,782
499704,781
514801,783
514529,806
499704,781
515694,792
513392,780
508312,795
519451,789
508749,790
518577,794
509058,782
511046,785
508785,788
510749,786
515694,792
511046,785
507927,798
519729,791
514629,779
508749,790
519451,789
509136,784
509136,784
505212,776
511389,793
509058,782
509058,782
514801,783
514629,779
513392,780
509136,784
519729,791
511046,785
509136,784
515104,802
509058,782
515694,792
511046,785
508749,790
511046,785
508312,795
514629,779
510749,786
509136,784
514801,783
510624,799
506135,801
507251,669
511677,684
514561,677
516386,672
512817,703
510407,710
512015,713
514748,708
510407,710
518923,683
511408,702
507716,717
512817,703
512967,709
511408,702
512967,709
511731,705
512967,709
510407,710
511275,706
511275,706
507363,712
514172,675
506479,711
504427,707
514748,708
505086,704
504427,707
511408,702
504427,707
505086,704
512967,709
505086,704
507363,712
511731,705
506479,711
505086,704
516197,715
511275,706
512967,709
505086,704
504427,707
512817,703
504427,707
514972,699
512817,703
514748,708
511275,706
506479,711
514748,708
506579,734
511203,701
504427,707
515695,698
507363,712
512817,703
504427,707
507363,712
510407,710
514748,708
507363,712
511731,705
511408,702
506479,711
511731,705
505086,704
511731,705
510407,710
514972,699
507363,712
508681,700
511275,706
508681,700
511731,705
515394,716
512967,709
512967,709
512967,709
507716,717
512967,709
515695,698
511731,705
511275,706
514748,708
508342,750
514025,724
510407,710
510407,710
509514,738
514101,726
514748,708
506479,711
511275,706
510407,710
512967,709
512967,709
514972,699
506479,711
507363,712
510407,710
506479,711
514748,708
516197,715
507851,719
506479,711
510437,671
514493,674
506359,678
511275,706
512333,679
505086,704
516386,672
511682,666
510169,667
513720,673
513008,670
508194,662
513720,673
513008,670
513720,673
510169,667
507463,676
510169,667
515130,729
507251,669
516197,715
507227,665
516386,672
514349,668
514561,677
510437,671
516386,672
513008,670
516386,672
510437,671
510437,671
511731,705
513008,670
511275,706
510437,671
514493,674
507463,676
511590,664
513720,673
514349,668
507251,669
510169,667
513008,670
507001,663
513345,714
511682,666
511204,723
516386,672
515394,716
510437,671
507251,669
513008,670
514561,677
511682,666
514493,674
507251,669
514493,674
514349,668
510169,667
504427,707
507001,663
507991,718
507227,665
514561,677
510437,671
510437,671
511304,680
511677,684
516386,672
507363,712
510437,671
507463,676
507001,663
512998,681
513382,660
513720,673
509353,883
512333,679
512817,703
513720,673
511203,701
510437,671
512333,679
514561,677
511682,666
514493,674
513720,673
510437,671
513720,673
510437,671
511682,666
514748,708
516386,672
514748,708
511649,659
516386,672
511582,689
514174,725
509731,691
510199,744
518923,683
512537,748
505086,704
511907,696
510268,693
508681,700
511203,701
512394,695
512782,690
514172,675
510080,692
512817,703
511408,702
514972,699
511582,689
510080,692
510572,743
514972,699
506976,735
515695,698
510894,731
510268,693
511203,701
508681,700
511907,696
505086,704
510169,667
511203,701
511907,696
513898,694
514972,699
509731,691
511408,702
509731,691
514972,699
512394,695
510268,693
506871,686
514972,699
512782,690
512394,695
515695,698
508681,700
506651,688
510080,692
506651,688
510080,692
512596,727
505086,704
512394,695
513898,694
513468,737
511203,701
511907,696
507062,697
513898,694
512394,695
513898,694
508681,700
513898,694
514972,699
512782,690
511907,696
512394,695
513898,694
514972,699
515695,698
515695,698
511582,689
506651,688
510268,693
512782,690
510268,693
514972,699
511907,696
509059,687
513898,694
511582,689
513898,694
513898,694
510268,693
504427,707
511907,696
511203,701
507062,697
511408,702
511203,701
510268,693
512782,690
512394,695
509731,691
514972,699
510080,692
510080,692
512394,695
510080,692
510268,693
511907,696
510080,692
510080,692
509059,687
511907,696
513898,694
507062,697
509731,691
510080,692
510268,693
507062,697
507062,697
508681,700
510080,692
514972,699
510080,692
514972,699
513898,694
511907,696
509731,691
515695,698
512782,690
511203,701
515695,698
513898,694
514972,699
510080,692
511582,689
507062,697
511408,702
514972,699
511203,701
513898,694
515695,698
512394,695
513898,694
509731,691
507062,697
512394,695
514972,699
511582,689
514972,699
509059,687
512394,695
510268,693
509731,691
513898,694
511907,696
511907,696
510268,693
510080,692
514972,699
506871,686
514972,699
512782,690
512394,695
512782,690
511203,701
512394,695
507062,697
509059,687
512782,690
511582,689
511408,702
512782,690
510080,692
510268,693
513898,694
506871,686
511582,689
510268,693
515695,698
509731,691
512394,695
513898,694
515695,698
509731,691
510268,693
506871,686
511203,701
513898,694
512394,695
507062,697
513898,694
510268,693
513898,694
507062,697
513898,694
512817,703
511907,696
511907,696
511907,696
510080,692
511907,696
508681,700
510080,692
514972,699
511907,696
506479,711
510080,692
510268,693
512394,695
511408,702
512782,690
507227,665
510268,693
513008,670
511907,696
512394,695
510268,693
516386,672
509731,691
510169,667
512782,690
509731,691
509059,687
506479,711
508681,700
511203,701
513898,694
507991,718
512333,679
514561,677
508194,662
506359,678
507001,663
511620,682
511620,682
508040,721
510437,671
508040,721
511590,664
506359,678
510169,667
506359,678
507001,663
512998,681
514493,674
511304,680
508194,662
514172,675
515394,716
506359,678
515695,698
514172,675
513382,660
510437,671
507227,665
513720,673
516371,661
514172,675
514349,668
514493,674
507463,676
507851,719
507227,665
508040,721
507001,663
513720,673
507251,669
511677,684
511682,666
514561,677
514349,668
513720,673
511682,666
507251,669
511682,666
510169,667
511620,682
514561,677
508040,721
514172,675
507227,665
507463,676
511590,664
510169,667
507227,665
514561,677
510169,667
506651,688
510169,667
516197,715
513008,670
514748,708
507227,665
511304,680
507251,669
516386,672
516386,672
510437,671
507251,669
514493,674
514349,668
516386,672
518923,683
513008,670
511408,702
506871,686
512596,727
508194,662
514349,668
508194,662
507227,665
511649,659
507227,665
516371,661
513008,670
507227,665
508194,662
512015,713
507227,665
511275,706
516371,661
518923,683
508194,662
507227,665
508194,662
514349,668
511590,664
514349,668
515394,716
506359,678
513345,714
507463,676
513008,670
510437,671
511682,666
511677,684
507251,669
512333,679
510169,667
514172,675
516371,661
507851,719
514349,668
511731,705
511682,666
512967,709
514493,674
513720,673
507227,665
514172,675
510437,671
514172,675
507001,663
518923,683
513008,670
506359,678
511620,682
513720,673
512015,713
516386,672
511682,666
513720,673
513008,670
510437,671
514172,675
513720,673
514172,675
512268,644
513008,670
511731,705
507227,665
511304,680
510169,667
514172,675
513008,670
507251,669
511682,666
513720,673
511590,664
514172,675
512333,679
510437,671
507716,717
507251,669
511682,666
516386,672
513008,670
514172,675
511682,666
509059,687
507251,669
516989,656
506359,678
507716,717
513008,670
509514,738
514493,674
512998,681
510887,745
516197,715
510437,671
514493,674
507463,676
507227,665
513103,647
511907,696
511044,626
512782,690
514349,668
514349,668
508040,721
507251,669
510407,710
508681,700
515130,729
513720,673
507001,663
511590,664
510437,671
508194,662
508194,662
513382,660
514349,668
507001,663
